ID	Name	QuantityMedian	LossMedian	DowntimeMedian	QuantityMean	LossMean	DowntimeMean
	C.S.Q	0	0	0	0	0	0
	E2022.001u	102.101	0	0	103.585	103.487	0
	E2022.020z	162.201	0	0	177.358	107.368	0
	E2022.022z	274.549	0	0	300.503	802.978	0
	MEP.L.01.01	0.459723	0	0	0.513895	1585.05	1.88765
	MEP.M.06.06	1.09994	0	0	1.10333	0	0
	MEP.M.06.08	0.288643	0	0	0.292721	0	0
	MEP.M.07.03	13.5917	0	0	14.6859	22	0.00706001
	MEP.M.08.01	7.32074	0	0	7.42889	20.8588	0.0111247
	MEP.P.01.02	0.219732	0	0	0.220982	0	0
	MEP.P.02.06	1.35646	0	0	1.54448	0	0
	MEP.P.03.02	0.889392	0	0	0.976211	0	0
	MEP.P.06.01	1.31958	0	0	1.32989	0	0
102	bld-102
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	94.2671	129494	112.42	97.6655	132874	116.348
	B1071.001	0	0	0	0	0	0
	B2011.011az	34.4957	0	0	41.0442	2.82333	0.01449
	B3011.011z	29.2466	0	0	72.9466	8.08041	0.0259947
	BI.C.01.04	40.0639	0	0	40.0639	0	0
	BI.D.02.03	0.833811	0	0	1.09172	1484.96	2.4744
	BI.L.01.02	164.595	0	0	173.05	14.3	0.005
	BI.P.01.03	11.1894	0	0	11.381	1155.94	0.0964557
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	77.7775	0	0	79.3656	46.7077	0
	E2022.020z	113.53	0	0	136.526	74.0141	0
	E2022.022z	181.623	0	0	223.702	633.936	0
	MEP.L.01.01	0.318187	0	0	0.403467	1322.02	1.57441
	MEP.M.06.06	0.83391	0	0	0.845	0	0
	MEP.M.06.08	0.222593	0	0	0.227365	0	0
	MEP.M.07.03	10.1389	0	0	11.446	11	0.00353
	MEP.M.08.01	5.56023	0	0	5.6739	0	0
	MEP.P.01.02	0.165879	0	0	0.169946	0	0
	MEP.P.02.06	0.946468	0	0	1.2143	0	0
	MEP.P.03.02	0.663103	0	0	0.790985	0	0
	MEP.P.06.01	1.00926	0	0	1.02152	5.29761	0.00169644
103	bld-103
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	95.6781	0	0	100.689	2.04492	0.0151274
	B3011.011z	529.175	0	0	542.984	191.493	0.583412
	BI.C.01.04	254.747	0	0	254.747	91.08	0.12672
	BI.D.02.03	11.4539	28113.2	46.82	12.0803	30310.6	50.5442
	BI.L.01.02	1017.79	0	0	1023.58	463.914	0.1625
	BI.P.01.03	42.0202	35000.8	2.94095	42.693	35455.7	2.98314
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	313.869	0	0	321.212	807.073	1.14319
	E2022.001u	0	0	0	0	0	0
	E2022.020z	1808.63	2159.24	0	1868.71	2279.51	0
	E2022.022z	282.587	1353.11	0	294.469	1665.2	0
	MEP.L.01.01	2.69876	8978.62	10.6927	3.48829	15399.1	18.339
	MEP.M.06.06	3.94446	0	0	4.01272	0.0989278	0.000963245
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	39.0602	0	0	40.4603	94.4574	0.0303123
	MEP.M.08.01	26.8155	0	0	26.8155	65.9999	0.0352
	MEP.P.01.02	1.02607	0	0	1.02633	0	0
	MEP.P.02.06	4.18249	0	0	4.22267	0	0
	MEP.P.03.02	3.06505	0	0	3.08211	0	0
	MEP.P.06.01	5.47107	0	0	5.4849	109.635	0.0429125
104	bld-104
	B1035.001	0	0	0	0	0	0
	B1052.011z	80.7776	2356.79	1.8873	82.4615	3043.26	2.66653
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	30.0587	0	0	33.1497	0	0
	B3011.011z	33.3483	0	0	59.7489	158.191	0.462237
	BI.C.01.04	33.7576	0	0	33.7576	9.90001	0.0138
	BI.D.02.03	0.782344	0	0	0.890222	408.222	0.680372
	BI.L.01.02	145.956	0	0	148.215	91.4947	0.032
	BI.P.01.03	9.40529	0	0	9.53488	157.492	0.0131771
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	66.2137	0	0	66.8956	1088.13	0
	E2022.020z	104.891	352.51	0	115.46	459.076	0
	E2022.022z	177.859	2830.58	0	200.434	3494.92	0
	MEP.L.01.01	0.296026	901.865	1.07404	0.341047	2234.62	2.66123
	MEP.M.06.06	0.712969	0	0	0.720748	0.109104	0.00106233
	MEP.M.06.08	0.190989	0	0	0.192358	0	0
	MEP.M.07.03	8.98194	0	0	9.50021	11	0.00353
	MEP.M.08.01	4.72266	0	0	4.78424	0	0
	MEP.P.01.02	0.141801	0	0	0.14352	0	0
	MEP.P.02.06	0.908026	0	0	1.02003	0	0
	MEP.P.03.02	0.564566	0	0	0.638019	0	0
	MEP.P.06.01	0.849698	0	0	0.862052	42.2681	0.0159968
105	bld-105
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	33.1025	45188.2	39.997	34.5663	47250.2	41.1098
	B1071.001	0	0	0	0	0	0
	B2011.011az	11.479	0	0	14.1484	2.0142	0.0122084
	B3011.011z	10.0431	0	0	24.0275	2.93955	0.0263499
	BI.C.01.04	14.0202	0	0	14.0202	0	0
	BI.D.02.03	0.289497	0	0	0.370454	517.198	0.862007
	BI.L.01.02	58.416	0	0	61.5575	0	0
	BI.P.01.03	3.84482	0	0	3.94758	313.78	0.0262556
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	27.4738	0	0	28.0576	41.4091	0
	E2022.020z	38.0455	0	0	45.1308	24.1372	0
	E2022.022z	68.2615	0	0	81.5849	223.868	0
	MEP.L.01.01	0.102873	0	0	0.132697	411.16	0.489654
	MEP.M.06.06	0.293244	0	0	0.299441	0	0
	MEP.M.06.08	0.0783973	0	0	0.0801494	0	0
	MEP.M.07.03	3.59731	0	0	4.14175	0	0
	MEP.M.08.01	1.97685	0	0	2.01076	0	0
	MEP.P.01.02	0.0591426	0	0	0.0594943	0	0
	MEP.P.02.06	0.320054	0	0	0.409974	0	0
	MEP.P.03.02	0.224558	0	0	0.26844	0	0
	MEP.P.06.01	0.348981	0	0	0.356664	0.660192	0.000152469
106	bld-106
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	11.3904	0	0	13.8644	2.71556	0.0144713
	B3011.011z	10.7989	0	0	24.4039	3.09503	0.0153761
	BI.C.01.04	14.2422	0	0	14.2422	9.9	0.0138
	BI.D.02.03	0.302569	0	0	0.390199	4.93815	0.00823025
	BI.L.01.02	58.3202	0	0	61.4298	1.43	0.000499999
	BI.P.01.03	3.97242	0	0	4.05429	0	0
	C.F.KL	24.3673	0	0	27.9574	5	0.025
	C.F.KZ	23.584	0	0	28.5548	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	27.8193	0	0	28.2881	15.2873	0
	E2022.020z	39.7886	0	0	47.6463	28.6769	0
	E2022.022z	67.9623	0	0	78.8299	234.851	0
	MEP.L.01.01	0.116651	0	0	0.143902	309.27	0.368313
	MEP.M.06.06	0.300358	0	0	0.303984	0	0
	MEP.M.06.08	0.0791057	0	0	0.0813885	0	0
	MEP.M.07.03	3.46014	0	0	3.93076	8.30012	0.00266359
	MEP.M.08.01	1.98403	0	0	2.02501	24.7362	0.0131926
	MEP.P.01.02	0.0595638	0	0	0.0612768	0	0
	MEP.P.02.06	0.331441	0	0	0.42093	0	0
	MEP.P.03.02	0.225289	0	0	0.272963	0	0
	MEP.P.06.01	0.354129	0	0	0.360871	4.42595	0.0017304
107	bld-107
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	4.26857	0	0	5.09659	0	0
	B3011.011z	4.06297	0	0	8.90548	9.57122	0.0208318
	BI.C.01.04	5.22361	0	0	5.22361	0	0
	BI.D.02.03	0.110998	0	0	0.144504	68.596	0.114327
	BI.L.01.02	21.469	0	0	22.3878	0	0
	BI.P.01.03	1.47557	0	0	1.49137	7.76899	0.000649999
	C.F.KL	8.85131	0	0	10.5711	0	0
	C.F.KZ	8.69606	0	0	10.6097	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	10.3264	0	0	10.5009	10.2521	0
	E2022.020z	14.6433	0	0	17.2885	8.26487	0
	E2022.022z	25.5485	0	0	29.4672	80.7762	0
	MEP.L.01.01	0.0407266	0	0	0.0500096	177.397	0.211264
	MEP.M.06.06	0.109077	0	0	0.111158	0	0
	MEP.M.06.08	0.0295168	0	0	0.02997	0	0
	MEP.M.07.03	1.32195	0	0	1.48009	0	0
	MEP.M.08.01	0.726058	0	0	0.742674	0	0
	MEP.P.01.02	0.0219449	0	0	0.02234	0	0
	MEP.P.02.06	0.13041	0	0	0.164735	0	0
	MEP.P.03.02	0.0813212	0	0	0.0967872	0	0
	MEP.P.06.01	0.129587	0	0	0.132163	1.1073	0.000433951
108	bld-108
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	6.57911	0	0	6.83215	7.83221	0.0382628
	B3011.011z	53.6649	0	0	53.6649	12.7647	0.056234
	BI.C.01.04	38.6387	0	0	38.6387	9.9	0.0138
	BI.D.02.03	1.16328	0	0	1.18839	671.065	1.11848
	BI.L.01.02	163.31	0	0	165.378	8.58	0.003
	BI.P.01.03	1.08895	0	0	1.12009	0	0
	C.F.KL	66.5307	0	0	76.6366	5.00001	0.025
	C.F.KZ	63.3217	0	0	75.7181	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	245.903	114.808	0	299.246	174.603	0
	E2022.022z	38.0644	0	0	46.7727	113.892	0
	MEP.L.01.01	1.0875	0	0	1.13866	3275.62	3.90097
	MEP.M.06.06	0.0537142	0	0	0.0549309	0	0
	MEP.M.06.08	0.50578	0	0	0.608931	0	0
	MEP.M.07.03	0	0	0	0	0	0
	MEP.M.08.01	4.29319	0	0	4.29319	0	0
	MEP.P.01.02	0.161804	0	0	0.164698	0	0
	MEP.P.02.06	0.644485	0	0	0.673761	0	0
	MEP.P.03.02	0	0	0	0	0	0
	MEP.P.06.01	0.844527	0	0	0.867755	12.4714	0.00388298
109	bld-109
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	103.866	207289	182.143	105.633	216462	190.154
	B1071.001	0	0	0	0	0	0
	B2011.011az	20.6162	0	0	21.9759	2.45811	0.0122532
	B3011.011z	48.0588	0	0	57.6288	2.46778	0.0103116
	BI.C.01.04	0	0	0	0	0	0
	BI.D.02.03	4.81264	18053.1	29.1771	4.98381	17399.2	28.2875
	BI.L.01.02	0	0	0	0	0	0
	BI.P.01.03	15.0244	23901.2	2.0046	15.1218	25732.2	2.16029
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	308.63	0	0	334.731	68.4539	0
	E2022.022z	49.5751	0	0	53.6855	58.7043	0
	MEP.L.01.01	0.498441	0	0	0.56999	658.539	0.78426
	MEP.M.06.06	0.667404	0	0	0.714697	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	10.0966	0	0	10.3837	0	0
	MEP.M.08.01	4.84406	0	0	4.84406	0	0
	MEP.P.01.02	0.183554	0	0	0.185502	0	0
	MEP.P.02.06	2.73642	0	0	2.81019	0	0
	MEP.P.03.02	1.53468	0	0	1.59498	0.340535	0.00020807
	MEP.P.06.01	1.4554	0	0	1.45787	0	0
110	bld-110
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	197.004	396021	346.176	200.356	410004	359.972
	B1071.001	0	0	0	0	0	0
	B2011.011az	75.4445	0	0	81.0912	15.8872	0.0814671
	B3011.011z	95.7764	0	0	138.753	11.9674	0.037246
	BI.C.01.04	81.4575	0	0	81.4575	39.6	0.0552
	BI.D.02.03	1.90604	4304.31	7.11842	2.09577	7451.23	12.1149
	BI.L.01.02	349.221	0	0	354.675	10.01	0.0035
	BI.P.01.03	23.0804	37789.7	3.17681	23.0677	39074.3	3.28748
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	159.682	0	0	161.009	52.486	0
	E2022.020z	258.244	0	0	277.092	61.1905	0
	E2022.022z	444.64	0	0	470.25	497.68	0
	MEP.L.01.01	0.743746	0	0	0.811	1146.65	1.36555
	MEP.M.06.06	1.72075	0	0	1.72991	0	0
	MEP.M.06.08	0.455807	0	0	0.459495	0	0
	MEP.M.07.03	22.1089	0	0	23.0723	0	0
	MEP.M.08.01	11.4545	0	0	11.5168	0	0
	MEP.P.01.02	0.341441	0	0	0.344765	0	0
	MEP.P.02.06	2.23184	0	0	2.45101	4.13475	0.00569494
	MEP.P.03.02	1.44182	0	0	1.57721	0	0
	MEP.P.06.01	2.07147	0	0	2.08401	0.556048	0.000128417
111	bld-111
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	337.775	0	0	355.819	26.1116	0.143296
	B3011.011z	441.527	0	0	640.565	62.7734	0.175884
	BI.C.01.04	358.31	0	0	358.31	168.3	0.2346
	BI.D.02.03	8.84028	10524.3	17.5698	9.65233	12132.3	20.2676
	BI.L.01.02	1530.67	0	0	1553.05	76.1149	0.0266224
	BI.P.01.03	100.957	15348.2	1.28556	101.037	17932.9	1.50397
	C.F.KL	681.097	194	3.8	708.069	463.463	6.67394
	C.F.KZ	686.249	168	2.6	721.68	321.856	3.70259
	C.S.Q	0	0	0	0	0	0
	E2022.001u	704.352	0	0	711.752	355.376	0
	E2022.020z	1133.15	365.838	0	1191.34	436.006	0
	E2022.022z	2047.39	3453.73	0	2107.37	3823.19	0
	MEP.L.01.01	3.3242	0	0	3.60586	8681.55	10.3389
	MEP.M.06.06	7.56611	0	0	7.61238	0	0
	MEP.M.06.08	2.0233	0	0	2.03138	0	0
	MEP.M.07.03	98.2285	0	0	100.255	33	0.01059
	MEP.M.08.01	50.5184	0	0	50.7501	66	0.0352
	MEP.P.01.02	1.52201	0	0	1.52337	0	0
	MEP.P.02.06	9.80215	0	0	10.5903	0	0
	MEP.P.03.02	6.37465	0	0	6.711	0	0
	MEP.P.06.01	9.08626	0	0	9.14525	14.9602	0.00511274
112	bld-112
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	69.2977	94751.6	82.3644	70.866	99562.9	87.43
	B1071.001	0	0	0	0	0	0
	B2011.011az	10.0079	0	0	12.4327	2.51737	0.0151078
	B3011.011z	58.7937	0	0	64.407	9.31166	0.0263122
	BI.C.01.04	30.1658	0	0	30.1658	19.8	0.0276
	BI.D.02.03	1.23683	1207.87	2.01312	1.43157	1919.57	3.18274
	BI.L.01.02	119.491	0	0	120.596	5.72	0.002
	BI.P.01.03	4.71024	0	0	5.00013	2017.8	0.168863
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	196.775	70.0501	0	217.9	138.409	0
	E2022.022z	33.0548	0	0	36.5343	97.4413	0
	MEP.L.01.01	0.231145	0	0	0.47098	1493.91	1.77911
	MEP.M.06.06	0.428793	0	0	0.473625	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	4.30529	0	0	4.73336	0	0
	MEP.M.08.01	3.17534	0	0	3.17534	0	0
	MEP.P.01.02	0.121726	0	0	0.122624	0	0
	MEP.P.02.06	0.487149	0	0	0.494259	0	0
	MEP.P.03.02	0.358966	0	0	0.364409	0	0
	MEP.P.06.01	0.644993	0	0	0.647413	0	0
113	bld-113
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	160.008	0	0	182.257	7.74352	0.0382746
	B3011.011z	923.405	0	0	977.4	137.486	0.441257
	BI.C.01.04	456.695	0	0	456.695	108.9	0.1518
	BI.D.02.03	20.0968	26622.5	44.4532	21.9504	29607.3	49.6838
	BI.L.01.02	1829.1	0	0	1846.31	65.7673	0.023
	BI.P.01.03	73.0446	15348.2	1.28556	77.2523	15528.8	1.30227
	C.F.KL	818.567	388	7.6	873.479	674.914	10.4275
	C.F.KZ	812.861	322	5.19999	885.086	426.619	5.65185
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	3082.61	1624.84	0	3310.21	1805.82	0
	E2022.022z	496.048	883.937	0	530.618	1298.66	0
	MEP.L.01.01	4.16034	9344.61	11.1286	6.91989	21248.1	25.3046
	MEP.M.06.06	6.6732	0	0	7.2071	0	0
	MEP.M.06.08	0	0	0	0	0	0
	MEP.M.07.03	67.4396	0	0	71.4835	22	0.00706001
	MEP.M.08.01	48.0731	0	0	48.0731	0	0
	MEP.P.01.02	1.82686	0	0	1.83867	0	0
	MEP.P.02.06	7.43137	0	0	7.55896	0	0
	MEP.P.03.02	5.4765	0	0	5.52069	0	0
	MEP.P.06.01	9.78892	0	0	9.82306	51.6394	0.0162975
114	bld-114
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	109.84	0	0	117.967	9.37598	0.0553583
	B3011.011z	132.632	0	0	206.948	23.5541	0.0684474
	BI.C.01.04	120.619	0	0	120.619	49.5	0.069
	BI.D.02.03	3.01121	4170.77	6.95128	3.32703	4728.12	7.88075
	BI.L.01.02	518.146	0	0	527.596	12.87	0.0045
	BI.P.01.03	33.8877	7769	0.65	34.2524	7028.13	0.588597
	C.F.KL	231.394	0	0	243.55	168.508	2.86375
	C.F.KZ	226.233	0	0	241.849	123.485	1.64766
	C.S.Q	0	0	0	0	0	0
	E2022.001u	239.284	0	0	239.682	150.356	0
	E2022.020z	382.008	174.532	0	401.678	225.941	0
	E2022.022z	661.834	1649.19	0	712.278	1990.81	0
	MEP.L.01.01	1.0907	0	0	1.18792	3413.79	4.06552
	MEP.M.06.06	2.52266	0	0	2.5522	0	0
	MEP.M.06.08	0.673626	0	0	0.681084	0	0
	MEP.M.07.03	33.1563	0	0	34.5068	33	0.01059
	MEP.M.08.01	17.1249	0	0	17.1578	33	0.0176
	MEP.P.01.02	0.509247	0	0	0.513845	0	0
	MEP.P.02.06	3.19114	0	0	3.54013	0	0
	MEP.P.03.02	2.12146	0	0	2.28354	0.606281	0.00037053
	MEP.P.06.01	3.05567	0	0	3.08162	7.99076	0.00364598
115	bld-115
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	104.339	141077	123.93	106.423	149247	131.433
	B1071.001	0	0	0	0	0	0
	B2011.011az	39.6946	0	0	43.8987	2.33003	0.0132736
	B3011.011z	49.2918	0	0	80.6616	12.3081	0.0364499
	BI.C.01.04	43.6071	0	0	43.6071	29.7	0.0414
	BI.D.02.03	1.00967	949.535	1.58256	1.16953	1545.07	2.56258
	BI.L.01.02	187.82	0	0	192.961	11.44	0.004
	BI.P.01.03	12.2522	3085.03	0.258112	12.3727	5036.17	0.421346
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	85.7883	0	0	86.6275	55.4795	0
	E2022.020z	133.754	0	0	148.05	91.5537	0
	E2022.022z	236.344	0	0	259.227	690.29	0
	MEP.L.01.01	0.373198	0	0	0.432468	1395.19	1.66155
	MEP.M.06.06	0.920268	0	0	0.929043	0.990787	0.0105433
	MEP.M.06.08	0.245015	0	0	0.247311	0	0
	MEP.M.07.03	11.5261	0	0	12.2549	0	0
	MEP.M.08.01	6.14454	0	0	6.18493	0	0
	MEP.P.01.02	0.183817	0	0	0.186039	0	0
	MEP.P.02.06	1.1337	0	0	1.29833	0	0
	MEP.P.03.02	0.752742	0	0	0.826985	0	0
	MEP.P.06.01	1.10876	0	0	1.11713	0.98082	0.000226517
116	bld-116
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	154.384	208469	184.246	161.611	218076	191.176
	B1071.001	0	0	0	0	0	0
	B2011.011az	55.9273	0	0	67.8464	0	0
	B3011.011z	50.238	0	0	105.368	13.3079	0.0260494
	BI.C.01.04	66.0479	0	0	66.0479	9.89998	0.0138
	BI.D.02.03	1.42718	849.01	1.41502	1.83902	2458.27	4.09923
	BI.L.01.02	272.957	0	0	290.042	18.59	0.0065
	BI.P.01.03	18.3396	0	0	18.6251	1716.61	0.143651
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	129.382	0	0	131.804	93.0608	0
	E2022.020z	189.514	0	0	222.946	127.188	0
	E2022.022z	321.813	164.232	0	389.933	1021.39	0
	MEP.L.01.01	0.516174	0	0	0.664357	1915.21	2.28085
	MEP.M.06.06	1.37026	0	0	1.39867	0	0
	MEP.M.06.08	0.366674	0	0	0.374503	0	0
	MEP.M.07.03	16.2444	0	0	18.479	0	0
	MEP.M.08.01	9.23758	0	0	9.37629	0	0
	MEP.P.01.02	0.272958	0	0	0.279452	0	0
	MEP.P.02.06	1.55219	0	0	1.95118	5.3294	0.00734722
	MEP.P.03.02	1.0581	0	0	1.27513	0	0
	MEP.P.06.01	1.64717	0	0	1.67215	10.8783	0.00266134
117	bld-117
	B1035.001	0	0	0	0	0	0
	B1052.011z	31.1971	0	0	32.4874	32.1532	0.0241809
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	11.4239	0	0	13.33	0	0
	B3011.011z	9.70539	0	0	23.4959	7.84445	0.0229474
	BI.C.01.04	13.3051	0	0	13.3051	19.8	0.0276
	BI.D.02.03	0.288679	0	0	0.357428	26.8234	0.0447057
	BI.L.01.02	54.4717	0	0	57.4955	32.89	0.0115
	BI.P.01.03	3.69842	0	0	3.76183	0	0
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	25.7899	0	0	26.5456	21.4856	0
	E2022.020z	38.6339	0	0	46.5097	26.979	0
	E2022.022z	66.8534	0	0	78.5691	209.937	0
	MEP.L.01.01	0.101682	0	0	0.13324	441.746	0.52608
	MEP.M.06.06	0.276986	0	0	0.282873	0	0
	MEP.M.06.08	0.0737899	0	0	0.0752877	0	0
	MEP.M.07.03	3.28618	0	0	3.71418	33	0.01059
	MEP.M.08.01	1.86765	0	0	1.89118	0	0
	MEP.P.01.02	0.0550762	0	0	0.0563919	0	0
	MEP.P.02.06	0.306863	0	0	0.386777	0	0
	MEP.P.03.02	0.203386	0	0	0.248463	0	0
	MEP.P.06.01	0.335765	0	0	0.34055	7.91331	0.00289939
118	bld-118
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	69.9865	0	0	71.2614	10.426	0.0538908
	B3011.011z	567.251	0	0	567.251	829.265	2.70721
	BI.C.01.04	408.421	0	0	408.421	198	0.276
	BI.D.02.03	12.4342	18461.4	30.8919	12.5059	18945.2	31.6148
	BI.L.01.02	1704.7	1430	0.499999	1731.25	1025.9	0.359914
	BI.P.01.03	11.5444	0	0	11.599	3365.86	0.281721
	C.F.KL	773.489	776	15.2	837.088	1094.05	19.2498
	C.F.KZ	762.521	504	7.80001	812.49	761.445	10.9082
	C.S.Q	0	0	0	0	0	0
	E2022.001u	0	0	0	0	0	0
	E2022.020z	2924.12	7543.51	0	3118.81	8559.21	0
	E2022.022z	470.419	5386.37	0	507.213	6208.45	0
	MEP.L.01.01	11.6756	66000	78.6	11.8344	69425.7	82.6797
	MEP.M.06.06	0.575074	0	0	0.578721	0.0335249	0.000326426
	MEP.M.06.08	6.30277	0	0	6.88496	0	0
	MEP.M.07.03	0	0	0	0	0	0
	MEP.M.08.01	45.3801	0	0	45.3801	65.9999	0.0352
	MEP.P.01.02	1.73812	0	0	1.74345	0	0
	MEP.P.02.06	6.94365	0	0	7.03348	0	0
	MEP.P.03.02	0	0	0	0	0	0
	MEP.P.06.01	9.19609	0	0	9.26031	286.952	0.107082
119	bld-119
	B1035.001	0	0	0	0	0	0
	B1052.011z	0	0	0	0	0	0
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	190.446	0	0	210.279	19.4485	0.107094
	B3011.011z	241.919	0	0	376.391	576.466	1.75401
	BI.C.01.04	210.091	0	0	210.091	69.3	0.0966
	BI.D.02.03	5.11653	7751.26	12.9305	5.64483	8743.55	14.5516
	BI.L.01.02	910.905	0	0	920.38	548.119	0.192
	BI.P.01.03	58.8366	15348.2	1.28556	59.2775	18282.6	1.53338
	C.F.KL	398.793	388	7.6	422.49	593.165	9.91242
	C.F.KZ	398.583	168	2.6	423.773	385.305	5.46683
	C.S.Q	0	0	0	0	0	0
	E2022.001u	412.974	3213.64	0	416.151	3948.47	0
	E2022.020z	691.843	1725.42	0	721.025	1979.8	0
	E2022.022z	1175.07	13107.3	0	1248.7	15062	0
	MEP.L.01.01	1.93196	9592.89	11.4242	2.09704	12662.8	15.0802
	MEP.M.06.06	4.42688	0	0	4.45884	0	0
	MEP.M.06.08	1.18312	0	0	1.19077	0	0
	MEP.M.07.03	56.0104	0	0	58.5985	292.079	0.0937307
	MEP.M.08.01	29.5684	0	0	29.8384	66	0.0352
	MEP.P.01.02	0.891271	0	0	0.895168	0.878131	0.000100695
	MEP.P.02.06	5.56043	0	0	6.1716	0	0
	MEP.P.03.02	3.73437	0	0	3.92975	0	0
	MEP.P.06.01	5.35406	0	0	5.38309	178.649	0.0700686
120	bld-120
	B1035.001	0	0	0	0	0	0
	B1052.011z	70.6117	0	0	72.8132	95.3391	0.100187
	B1052.011zu	0	0	0	0	0	0
	B1071.001	0	0	0	0	0	0
	B2011.011az	24.335	0	0	30.4699	5.24615	0.0236865
	B3011.011z	20.0712	0	0	52.7285	8.7904	0.0413929
	BI.C.01.04	30.2068	0	0	30.2068	39.6	0.0552
	BI.D.02.03	0.615611	0	0	0.825496	130.38	0.217301
	BI.L.01.02	126.134	0	0	132.266	4.29	0.0015
	BI.P.01.03	8.55635	0	0	8.66231	0	0
	C.F.KL	0	0	0	0	0	0
	C.F.KZ	0	0	0	0	0	0
	C.S.Q	0	0	0	0	0	0
	E2022.001u	58.8165	0	0	59.8032	56.9046	0
	E2022.020z	87.0253	0	0	106.237	59.8772	0
	E2022.022z	149.512	0	0	176.649	465.831	0
	MEP.L.01.01	0.23897	0	0	0.308531	925.987	1.10277
	MEP.M.06.06	0.625195	0	0	0.64326	0	0
	MEP.M.06.08	0.167224	0	0	0.170736	0	0
	MEP.M.07.03	7.3478	0	0	8.46357	11	0.00353
	MEP.M.08.01	4.26447	0	0	4.33086	0	0
